通辽机场,150502,内蒙古自治区通辽市科尔沁区,122.2062,43.559157
霍林郭勒霍林河机场,150581,内蒙古自治区通辽市霍林郭勒市,119.414145,45.488849
奈曼旗通用机场(建设中),150525,内蒙古自治区通辽市奈曼旗,120.669913,42.916765
阿尔山伊尔施机场,152202,内蒙古自治区兴安盟阿尔山市,119.91948,47.311868
乌兰浩特机场,152201,内蒙古自治区兴安盟乌兰浩特市,122.007719,46.200075
锡林浩特机场,152502,内蒙古自治区锡林郭勒盟锡林浩特市,115.966245,43.914723
二连浩特赛乌素机场,152501,内蒙古自治区锡林郭勒盟二连浩特市,112.099704,43.426714
镶黄旗新宝拉格机场,152528,内蒙古自治区锡林郭勒盟镶黄旗,113.755381,42.268762
呼和浩特白塔国际机场,150105,内蒙古自治区呼和浩特市赛罕区,111.826401,40.853491
呼和浩特盛乐国际机场(建设中),150123,内蒙古自治区呼和浩特市和林格尔县,111.580222,40.481354
乌兰察布集宁机场,150902,内蒙古自治区乌兰察布市集宁区,113.114053,41.131345
鄂尔多斯伊金霍洛国际机场,150627,内蒙古自治区鄂尔多斯市伊金霍洛旗,109.867472,39.49571
鄂托克前旗通用机场,150623,内蒙古自治区鄂尔多斯市鄂托克前旗,107.395662,38.172207
赤峰玉龙机场,150428,内蒙古自治区赤峰市喀喇沁旗,118.846896,42.159804
阿鲁科尔沁机场,150421,内蒙古自治区赤峰市阿鲁科尔沁旗,120.155988,43.909619
和田机场,653201,新疆维吾尔自治区和田地区和田市,79.869164,37.037985
于田万方机场,653226,新疆维吾尔自治区和田地区于田县,81.784585,36.812137
博乐阿拉山口机场,652701,新疆维吾尔自治区博尔塔拉蒙古自治州博乐市,82.303656,44.898283
塔城机场,654201,新疆维吾尔自治区塔城地区塔城市,83.345999,46.672295
石河子花园机场,654223,新疆维吾尔自治区塔城地区沙湾市,85.895281,44.243677
北屯丰庆机场,659005,新疆维吾尔自治区北屯市北屯市,87.843229,47.227665
石河子山丹湖通用航空机场,659001,新疆维吾尔自治区石河子市石河子市,86.118294,44.333271
阿勒泰机场,654301,新疆维吾尔自治区阿勒泰地区阿勒泰市,88.089367,47.751566
布尔津喀纳斯机场,654321,新疆维吾尔自治区阿勒泰地区布尔津县,87.000724,48.222971
富蕴机场,654322,新疆维吾尔自治区阿勒泰地区富蕴县,89.51592,46.805579
乌鲁木齐地窝堡国际机场,650104,新疆维吾尔自治区乌鲁木齐市新市区,87.479758,43.905817
伊宁机场,654002,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,81.333342,43.957238
新源那拉提机场,654025,新疆维吾尔自治区伊犁哈萨克自治州新源县,83.379825,43.432286
喀什机场,653101,新疆维吾尔自治区喀什地区喀什市,76.024632,39.54121
莎车机场,653125,新疆维吾尔自治区喀什地区莎车县,77.060653,38.244343
图木舒克唐王城机场,659003,新疆维吾尔自治区图木舒克市图木舒克市,79.235598,39.888243
库尔勒机场,652801,新疆维吾尔自治区巴音郭楞蒙古自治州库尔勒市,86.138043,41.618911
